City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,Order Processing Time,Total Discount,Profit Margin,Order Year,Order Month,Order Day of Week,Order Week of Year
Pearland,55,Tamara Chand,Consumer,0.04,1,2014-05-03,44960,Low,17,0.51,Technology,Small Pack,BASF Silver 74 Minute CD-R,Computer Peripherals,-23.69,Central,6342,31.68,2014-05-07,Regular Air,1.99,Texas,1.7,77581,4,1.2672,-0.7477904040404041,2014,5,5,18
Drexel Hill,55,Harry Marie,Consumer,0.09,1,2014-05-04,21414,Critical,43,0.82,Office Supplies,Wrap Bag,Letter Slitter,"Scissors, Rulers and Trimmers",-72.86,East,2963,103.6,2014-05-04,Express Air,1.92,Pennsylvania,2.52,19026,0,9.324,-0.7032818532818533,2014,5,6,18
Fayetteville,55,Janet Lee,Consumer,0.1,1,2014-05-04,19649,High,36,0.65,Furniture,Jumbo Box,Hon iLevel™ Computer Training Table,Tables,-1286.43,South,2721,1095.11,2014-05-05,Delivery Truck,45.51,North Carolina,31.76,28314,1,109.511,-1.1747039110226372,2014,5,6,18
Cloverleaf,55,Michelle Huthwaite,Home Office,0.04,1,2014-05-04,37314,Medium,21,0.48,Furniture,Medium Box,DAX Solid Wood Frames,Office Furnishings,5.5,Central,5244,210.86,2014-05-05,Regular Air,6.02,Texas,9.77,77015,1,8.4344,0.026083657403016217,2014,5,6,18
Fayetteville,55,Janet Lee,Consumer,0.05,1,2014-05-04,19649,High,25,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-9.31,South,2720,375.74,2014-05-06,Express Air,6.75,North Carolina,14.42,28314,2,18.787000000000003,-0.02477777186352265,2014,5,6,18
Cudahy,55,Harry Marie,Consumer,0.05,1,2014-05-04,21414,Critical,34,0.39,Office Supplies,Wrap Bag,Avoid Verbal Orders Carbonless Minifold Book,Paper,29.27,Central,2960,117.91,2014-05-06,Regular Air,1.09,Wisconsin,3.38,53110,2,5.8955,0.2482401831905691,2014,5,6,18
Montclair,55,Janet Martin,Corporate,0.03,1,2014-05-04,25955,Not Specified,10,0.59,Office Supplies,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Storage & Organization,-39.92,East,3634,170.35,2014-05-06,Regular Air,8.34,New Jersey,16.06,7042,2,5.1105,-0.2343410625183446,2014,5,6,18
East Point,55,Rick Hansen,Corporate,0.04,1,2014-05-05,49346,Not Specified,50,0.4,Office Supplies,Small Box,Xerox 1981,Paper,-117.91,South,6918,276.75,2014-05-06,Regular Air,5.57,Georgia,5.28,30344,1,11.07,-0.4260523938572719,2014,5,0,19
Santa Monica,55,Christy Brittain,Consumer,0.04,1,2014-05-05,23617,Not Specified,6,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,63.6055,West,3304,247.34,2014-05-07,Express Air,2.99,California,37.7,90405,2,9.893600000000001,0.2571581628527533,2014,5,0,19
East Point,55,Rick Hansen,Corporate,0.1,1,2014-05-05,49346,Not Specified,8,0.55,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,42.22,South,6917,94.35,2014-05-08,Regular Air,2.85,Georgia,12.22,30344,3,9.435,0.44748277689454163,2014,5,0,19
Oak Forest,55,Annie Cyprus,Home Office,0.06,1,2014-05-06,1702,High,23,0.54,Office Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,Pens & Art Supplies,4.9,Central,249,67.24,2014-05-07,Regular Air,0.93,Illinois,2.84,60452,1,4.0344,0.07287328970850686,2014,5,1,19
Gillette,55,Jason Fortune,Corporate,0.07,1,2014-05-06,14883,Low,38,0.6,Furniture,Jumbo Drum,"Global Stack Chair without Arms, Black",Chairs & Chairmats,-211.58,West,2082,978.4,2014-05-11,Delivery Truck,14.36,Wyoming,25.98,82716,5,68.488,-0.2162510220768602,2014,5,1,19
Monroe,55,Lycoris Saunders,Home Office,0.04,1,2014-05-06,41857,Low,45,0.55,Furniture,Small Box,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,-38.39,South,5904,461.05,2014-05-11,Express Air,6.22,North Carolina,9.65,28110,5,18.442,-0.08326645700032534,2014,5,1,19
Sierra Vista,55,Dario Medina,Small Business,0.08,1,2014-05-07,55520,Critical,43,0.36,Technology,Medium Box,TI 30X Scientific Calculator,Office Machines,34.63,West,7758,525.77,2014-05-08,Express Air,5.99,Arizona,11.99,85635,1,42.0616,0.06586530231850429,2014,5,2,19
East Cleveland,55,Janet Molinari,Corporate,0.09,1,2014-05-07,24679,Not Specified,7,0.72,Technology,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",Computer Peripherals,-25.86,East,3468,33.99,2014-05-08,Regular Air,2.39,Ohio,4.77,44112,1,3.0591,-0.7608120035304501,2014,5,2,19
Apple Valley,55,Mary O'Rourke,Home Office,0.03,1,2014-05-07,34791,Medium,37,0.42,Furniture,Wrap Bag,"Master Giant Foot® Doorstop, Safety Yellow",Office Furnishings,33.81,Central,4891,284.58,2014-05-09,Regular Air,4.0,Minnesota,7.59,55124,2,8.5374,0.11880666244992623,2014,5,2,19
Jamestown,55,Mathew Reese,Small Business,0.06,1,2014-05-08,35841,Medium,23,0.37,Office Supplies,Small Box,#6 3/4 Gummed Flap White Envelopes,Envelopes,94.39,East,5027,230.41,2014-05-09,Regular Air,1.39,New York,9.9,14701,1,13.824599999999998,0.40966103901740375,2014,5,3,19
Worcester,55,Joni Wasserman,Consumer,0.0,1,2014-05-08,55616,High,29,0.75,Technology,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Computer Peripherals,-102.25,East,7768,184.74,2014-05-09,Regular Air,4.38,MA,5.98,1607,1,0.0,-0.5534805672837501,2014,5,3,19
Edison,55,Joni Wasserman,Consumer,0.02,1,2014-05-08,55616,High,24,0.83,Technology,Small Pack,Accessory29,Telephones and Communication,-42.229,East,7767,437.478,2014-05-09,Regular Air,1.25,New Jersey,20.99,8817,1,8.74956,-0.09652828256506613,2014,5,3,19
Carbondale,55,Don Miller,Home Office,0.03,1,2014-05-08,28035,Not Specified,19,0.37,Office Supplies,Small Box,Poly Designer Cover & Back,Binders and Binder Accessories,89.556,Central,3936,376.21,2014-05-10,Regular Air,5.23,Illinois,18.99,62901,2,11.286299999999999,0.23804789877993673,2014,5,3,19
Charlotte,55,Dennis Pardue,Corporate,0.03,1,2014-05-08,14242,High,35,0.75,Technology,Small Box,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,9.0,South,1997,1078.58,2014-05-10,Regular Air,4.0,North Carolina,30.73,28205,2,32.3574,0.008344304548573125,2014,5,3,19
Topeka,55,Barbara Fisher,Small Business,0.08,1,2014-05-09,34434,Not Specified,16,0.37,Office Supplies,Small Box,Wilson Jones Easy Flow II™ Sheet Lifters,Binders and Binder Accessories,-63.1925,Central,4841,32.35,2014-05-10,Regular Air,4.79,Kansas,1.8,66614,1,2.588,-1.9534003091190109,2014,5,4,19
Topeka,55,Barbara Fisher,Small Business,0.04,1,2014-05-09,34434,Not Specified,23,0.39,Office Supplies,Small Box,Avery White Multi-Purpose Labels,Labels,50.66,Central,4842,116.56,2014-05-11,Regular Air,0.49,Kansas,4.98,66614,2,4.6624,0.4346259437199725,2014,5,4,19
Wake Forest,55,Paul Stevenson,Corporate,0.06,1,2014-05-10,30657,High,6,0.66,Technology,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,-170.91,South,4303,273.38,2014-05-11,Express Air,16.71,North Carolina,43.22,27587,1,16.4028,-0.6251737508230302,2014,5,5,19
Wake Forest,55,Paul Stevenson,Corporate,0.01,1,2014-05-10,30657,High,8,0.43,Technology,Small Pack,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Computer Peripherals,-1.73,South,4304,179.66,2014-05-12,Regular Air,1.99,North Carolina,22.24,27587,2,1.7966,-0.009629299788489368,2014,5,5,19
Beavercreek,55,Tony Chapman,Consumer,0.07,1,2014-05-11,53127,High,50,0.35,Office Supplies,Small Box,Vinyl Sectional Post Binders,Binders and Binder Accessories,857.344,East,7446,1893.29,2014-05-12,Regular Air,2.99,Ohio,37.7,45431,1,132.5303,0.4528328993445273,2014,5,6,19
Waynesboro,55,Richard Bierner,Small Business,0.03,1,2014-05-12,31973,Not Specified,15,0.5125131957773513,Furniture,Medium Box,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair,Chairs & Chairmats,43.99,South,4490,404.54,2014-05-13,Regular Air,5.3,Virginia,26.64,22980,1,12.1362,0.1087407920106788,2014,5,0,20
West Jordan,55,Frank Merwin,Corporate,0.07,1,2014-05-12,48486,High,42,0.37,Office Supplies,Small Box,Xerox 216,Paper,-174.74,West,6812,271.14,2014-05-14,Regular Air,7.91,Utah,6.48,84084,2,18.9798,-0.6444641144796047,2014,5,0,20
Waynesboro,55,Richard Bierner,Small Business,0.07,1,2014-05-12,31973,Not Specified,16,0.37,Office Supplies,Small Box,"Array® Parchment Paper, Assorted Colors",Paper,-111.17,South,4491,124.89,2014-05-14,Regular Air,11.15,Virginia,7.28,22980,2,8.7423,-0.8901433261269918,2014,5,0,20
San Gabriel,55,Aaron Hawkins,Home Office,0.08,1,2014-05-12,10662,Low,45,0.36,Office Supplies,Small Box,Xerox 1930,Paper,-141.26,West,1483,283.13,2014-05-21,Regular Air,6.81,California,6.48,91776,9,22.6504,-0.498922756331014,2014,5,0,20
Granger,55,Erica Bern,Corporate,0.06,1,2014-05-13,40327,Medium,42,0.39,Office Supplies,Small Box,Colored Envelopes,Envelopes,-20.27,Central,5702,152.55,2014-05-15,Regular Air,2.5,Indiana,3.69,46530,2,9.153,-0.13287446738774172,2014,5,1,20
Granger,55,Erica Bern,Corporate,0.09,1,2014-05-13,40327,Medium,36,0.4,Office Supplies,Small Box,Xerox 1953,Paper,-123.87,Central,5703,152.96,2014-05-15,Regular Air,5.74,Indiana,4.28,46530,2,13.7664,-0.809819560669456,2014,5,1,20
Kingsport,55,Amy Hunt,Home Office,0.05,1,2014-05-14,9921,Low,23,0.38,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,155.82,South,1360,356.09,2014-05-14,Regular Air,1.39,Tennessee,15.67,37664,0,17.8045,0.4375860035384313,2014,5,2,20
Lawndale,55,Barry Pond,Consumer,0.09,1,2014-05-14,57444,Critical,24,0.35,Office Supplies,Small Box,GBC VeloBinder Strips,Binders and Binder Accessories,-56.1085,West,8041,178.92,2014-05-15,Regular Air,6.16,California,7.68,90260,1,16.1028,-0.31359546165884195,2014,5,2,20
Palatine,55,Cari Schnelling,Home Office,0.02,1,2014-05-14,34215,High,6,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,-5.9225,Central,4812,35.65,2014-05-15,Regular Air,2.99,Illinois,5.34,60067,1,0.713,-0.16612903225806452,2014,5,2,20
Hastings,55,Jason Gross,Small Business,0.0,1,2014-05-14,39590,Low,9,0.36,Office Supplies,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Paper,-13.25,Central,5585,79.25,2014-05-21,Express Air,5.83,Nebraska,7.64,68901,7,0.0,-0.167192429022082,2014,5,2,20
Helena,55,Adam Bellavance,Small Business,0.07,1,2014-05-15,26887,Critical,23,0.4,Office Supplies,Small Box,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Binders and Binder Accessories,-117.1045,West,3764,193.84,2014-05-15,Express Air,8.94,Montana,8.04,59601,0,13.568800000000001,-0.6041296945934792,2014,5,3,20
Wilkinsburg,55,Dennis Bolton,Small Business,0.03,1,2014-05-15,16450,Medium,12,0.36,Office Supplies,Small Box,Wausau Papers Astrobrights® Colored Envelopes,Envelopes,5.71,East,2282,73.5,2014-05-15,Regular Air,2.5,Pennsylvania,5.98,15221,0,2.205,0.07768707482993198,2014,5,3,20
Helena,55,Adam Bellavance,Small Business,0.08,1,2014-05-15,26887,Critical,38,0.56,Office Supplies,Small Box,Belkin F9M820V08 8 Outlet Surge,Appliances,461.65,West,3763,1637.78,2014-05-16,Express Air,4.62,Montana,42.98,59601,1,131.0224,0.28187546556924614,2014,5,3,20
Greenville,55,Jack O'Briant,Small Business,0.01,1,2014-05-16,48544,High,44,0.57,Technology,Wrap Bag,Accessory25,Telephones and Communication,273.051,South,6818,831.5805,2014-05-18,Regular Air,0.99,Mississippi,20.99,38701,2,8.315805000000001,0.32835185529242206,2014,5,4,20
Apex,55,Denise Monton,Home Office,0.08,1,2014-05-17,14951,Medium,26,0.58,Office Supplies,Wrap Bag,12 Colored Short Pencils,Pens & Art Supplies,-41.6,South,2090,65.21,2014-05-17,Regular Air,2.4,North Carolina,2.6,27502,0,5.216799999999999,-0.637938966416194,2014,5,5,20
Batavia,55,Beth Paige,Consumer,0.08,1,2014-05-17,8995,High,5,0.37,Office Supplies,Small Box,Staples® General Use 3-Ring Binders,Binders and Binder Accessories,8.0495,Central,1226,24.16,2014-05-18,Express Air,1.49,Illinois,1.88,60510,1,1.9328,0.3331746688741722,2014,5,5,20
Batavia,55,Beth Paige,Consumer,0.1,1,2014-05-17,8995,High,41,0.36,Office Supplies,Small Box,Xerox 1904,Paper,-78.02,Central,1227,270.84,2014-05-18,Express Air,5.86,Illinois,6.48,60510,1,27.084,-0.28806675527987,2014,5,5,20
Belleville,55,Beth Paige,Consumer,0.07,1,2014-05-17,8995,High,42,0.37,Office Supplies,Small Box,Xerox 217,Paper,-191.28,Central,1229,266.36,2014-05-18,Regular Air,8.19,Illinois,6.48,62223,1,18.645200000000003,-0.7181258447214296,2014,5,5,20
Belleville,55,Beth Paige,Consumer,0.01,1,2014-05-17,8995,High,46,0.83,Office Supplies,Wrap Bag,Revere Boxed Rubber Bands by Revere,Rubber Bands,-21.49,Central,1230,89.41,2014-05-19,Regular Air,0.76,Illinois,1.89,62223,2,0.8941,-0.24035342802818477,2014,5,5,20
Fayetteville,55,Janet Lee,Consumer,0.08,1,2014-05-18,1317,High,40,0.36,Office Supplies,Small Box,Xerox 1922,Paper,-186.73,South,201,192.54,2014-05-19,Regular Air,7.44,North Carolina,4.98,28314,1,15.4032,-0.9698244520619091,2014,5,6,20
Fayetteville,55,Janet Lee,Consumer,0.06,1,2014-05-18,1317,High,44,0.4,Office Supplies,Small Box,Fellowes Binding Cases,Binders and Binder Accessories,39.423,South,200,523.42,2014-05-20,Regular Air,5.63,North Carolina,11.7,28314,2,31.405199999999997,0.07531810018723015,2014,5,6,20
Fayetteville,55,Janet Lee,Consumer,0.06,1,2014-05-18,1317,High,29,0.4,Office Supplies,Small Box,Xerox 1981,Paper,-76.64,South,202,156.7,2014-05-20,Regular Air,5.57,North Carolina,5.28,28314,2,9.402,-0.48908742820676454,2014,5,6,20
Memphis,55,Arianne Irving,Corporate,0.07,1,2014-05-19,31687,High,44,0.45,Office Supplies,Wrap Bag,Prang Drawing Pencil Set,Pens & Art Supplies,3.5,South,4448,123.06,2014-05-19,Regular Air,1.34,Tennessee,2.78,38109,0,8.6142,0.02844141069397042,2014,5,0,21
East Point,55,Sam Craven,Home Office,0.01,1,2014-05-19,512,Low,48,0.58,Office Supplies,Small Box,"Decoflex Hanging Personal Folder File, Blue",Storage & Organization,-166.4,South,83,806.37,2014-05-21,Express Air,10.68,Georgia,15.42,30344,2,8.0637,-0.20635688331659163,2014,5,0,21
Concord,55,Stefania Perrino,Corporate,0.02,1,2014-05-19,964,Medium,50,0.39,Office Supplies,Small Box,Avery Hanging File Binders,Binders and Binder Accessories,95.1575,East,153,315.02,2014-05-21,Regular Air,1.49,New Hampshire,5.98,3301,2,6.3004,0.30206812265887883,2014,5,0,21
New Bedford,55,Stefania Perrino,Corporate,0.02,1,2014-05-19,964,Medium,4,0.43,Office Supplies,Wrap Bag,Peel-Off® China Markers,Pens & Art Supplies,-1.28,East,154,40.02,2014-05-21,Regular Air,1.09,MA,9.93,2740,2,0.8004000000000001,-0.031984007996002,2014,5,0,21
Durango,55,Lauren Leatherbury,Corporate,0.04,1,2014-05-19,39586,Not Specified,1,0.38,Office Supplies,Small Box,Self-Adhesive Ring Binder Labels,Binders and Binder Accessories,-5.4395,West,5582,10.48,2014-05-21,Regular Air,6.83,Colorado,3.52,81301,2,0.4192,-0.5190362595419847,2014,5,0,21
Sparks,55,Darren Koutras,Consumer,0.0,1,2014-05-19,7585,High,34,0.83,Technology,Small Pack,Accessory29,Telephones and Communication,22.572,West,1039,650.1395,2014-05-21,Regular Air,1.25,Nevada,20.99,89431,2,0.0,0.03471870267842517,2014,5,0,21
Long Beach,55,Max Engle,Corporate,0.0,1,2014-05-20,24099,Not Specified,36,0.84,Office Supplies,Large Box,Tennsco Commercial Shelving,Storage & Organization,-1049.26,East,3378,825.82,2014-05-21,Regular Air,35.0,New York,20.34,11561,1,0.0,-1.270567436003003,2014,5,1,21
Hurst,55,Nancy Lomonaco,Home Office,0.05,1,2014-05-20,17312,Not Specified,37,0.37,Office Supplies,Small Box,Xerox 1959,Paper,-116.37,Central,2388,258.54,2014-05-21,Regular Air,7.3,Texas,6.68,76053,1,12.927000000000001,-0.45010443258296584,2014,5,1,21
Twentynine Palms,55,Thea Hendricks,Home Office,0.02,1,2014-05-20,26976,Not Specified,44,0.38,Office Supplies,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",Envelopes,375.25,West,3778,729.75,2014-05-21,Regular Air,1.39,California,15.67,92277,1,14.595,0.5142171976704351,2014,5,1,21
Long Beach,55,Max Engle,Corporate,0.01,1,2014-05-20,24099,Not Specified,6,0.79,Technology,Small Box,Logitech Internet Navigator Keyboard,Computer Peripherals,-135.51,East,3377,205.24,2014-05-21,Regular Air,6.5,New York,30.98,11561,1,2.0524,-0.6602514129799258,2014,5,1,21
Murfreesboro,55,Brian Dahlen,Small Business,0.1,1,2014-05-20,56387,Medium,32,0.37,Office Supplies,Small Box,Avery Binder Labels,Binders and Binder Accessories,-163.576,South,7884,128.14,2014-05-22,Express Air,7.01,Tennessee,3.89,37130,2,12.814,-1.2765412829717497,2014,5,1,21
Deltona,55,Joseph Airdo,Corporate,0.04,1,2014-05-20,27364,Medium,25,0.36,Office Supplies,Small Box,Avery Durable Binders,Binders and Binder Accessories,4.369,South,3839,74.07,2014-05-22,Regular Air,1.49,Florida,2.88,32725,2,2.9627999999999997,0.05898474416092885,2014,5,1,21
Kalispell,55,Helen Wasserman,Home Office,0.0,1,2014-05-20,52900,High,16,0.36,Office Supplies,Small Box,Xerox 1983,Paper,-32.62,West,7418,101.14,2014-05-22,Regular Air,5.46,Montana,5.98,59901,2,0.0,-0.3225232351196361,2014,5,1,21
Murfreesboro,55,Brian Dahlen,Small Business,0.08,1,2014-05-20,56387,Medium,9,0.37,Office Supplies,Small Box,Xerox 1997,Paper,-57.53,South,7885,67.46,2014-05-22,Regular Air,10.05,Tennessee,6.48,37130,2,5.3968,-0.8528016602431071,2014,5,1,21
Louisville,55,Scott Cohen,Consumer,0.02,1,2014-05-21,4422,Medium,12,0.5,Furniture,Small Pack,"Executive Impressions 13"" Chairman Wall Clock",Office Furnishings,104.03,West,633,313.43,2014-05-21,Regular Air,8.99,Colorado,25.38,80027,0,6.2686,0.3319082410745621,2014,5,2,21
Louisville,55,Scott Cohen,Consumer,0.02,1,2014-05-21,4422,Medium,17,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-19.92,West,634,390.11,2014-05-21,Regular Air,8.99,Colorado,21.38,80027,0,7.8022,-0.05106252082745893,2014,5,2,21
Hattiesburg,55,Jennifer Jackson,Home Office,0.01,1,2014-05-21,21477,Low,7,0.39,Office Supplies,Small Box,Large Capacity Hanging Post Binders,Binders and Binder Accessories,43.1715,South,2972,189.73,2014-05-21,Regular Air,2.99,Mississippi,24.95,39401,0,1.8973,0.2275417698835187,2014,5,2,21
Paradise,55,Kean Thornton,Corporate,0.01,1,2014-05-21,6566,Critical,21,0.45,Technology,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Computer Peripherals,250.01,West,916,748.83,2014-05-21,Regular Air,1.99,California,33.98,95969,0,7.488300000000001,0.3338674999666146,2014,5,2,21
Seymour,55,Frank Atkinson,Corporate,0.04,1,2014-05-21,21542,High,18,0.59,Office Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,Pens & Art Supplies,-27.34,Central,2984,404.3,2014-05-22,Regular Air,8.99,Indiana,21.38,47274,1,16.172,-0.06762305218896858,2014,5,2,21
Wilbraham,55,Stefania Perrino,Corporate,0.03,1,2014-05-21,25280,Not Specified,47,0.57,Office Supplies,Wrap Bag,Newell 31,Pens & Art Supplies,28.75,East,3546,202.64,2014-05-22,Regular Air,1.17,MA,4.13,1095,1,6.079199999999999,0.1418772206869325,2014,5,2,21
Essex Junction,55,Stefania Perrino,Corporate,0.01,1,2014-05-21,25280,Not Specified,16,0.38,Office Supplies,Small Box,Heavy-Duty E-Z-D® Binders,Binders and Binder Accessories,36.7795,East,3545,179.26,2014-05-23,Regular Air,2.99,Vermont,10.91,5451,2,1.7926,0.20517404886756666,2014,5,2,21
Horn Lake,55,Jennifer Jackson,Home Office,0.06,1,2014-05-21,21477,Low,40,0.39,Office Supplies,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Paper,77.71,South,2973,278.8,2014-05-23,Regular Air,2.0,Mississippi,6.88,38637,2,16.728,0.2787302725968436,2014,5,2,21
Clinton,55,Michelle Huthwaite,Home Office,0.01,1,2014-05-21,38403,Low,49,0.36,Office Supplies,Small Box,Avery 474,Labels,37.03,East,5402,142.1,2014-05-25,Regular Air,0.99,Maryland,2.88,20735,4,1.421,0.26059113300492615,2014,5,2,21
Pharr,55,Tamara Dahlen,Corporate,0.08,1,2014-05-22,41891,High,22,0.57,Furniture,Small Box,Eldon Executive Woodline II Cherry Finish Desk Accessories,Office Furnishings,-1.95,Central,5909,846.59,2014-05-23,Regular Air,18.98,Texas,40.89,78577,1,67.72720000000001,-0.0023033581781027415,2014,5,3,21
New Rochelle,55,Logan Haushalter,Corporate,0.02,1,2014-05-22,42918,High,38,0.4,Office Supplies,Small Box,Ibico Covers for Plastic or Wire Binding Elements,Binders and Binder Accessories,-2.3805,East,6057,468.95,2014-05-24,Express Air,7.19,New York,11.5,10801,2,9.379,-0.005076234140100224,2014,5,3,21
New Castle,55,Logan Haushalter,Corporate,0.07,1,2014-05-22,42918,High,46,0.38,Office Supplies,Small Box,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,30.481,Central,6055,648.26,2014-05-24,Regular Air,7.27,Indiana,14.27,47362,2,45.37820000000001,0.047019714312158706,2014,5,3,21
New Castle,55,Logan Haushalter,Corporate,0.1,1,2014-05-22,42918,High,46,0.39,Technology,Medium Box,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",Office Machines,-54.5838,Central,6056,410.43,2014-05-24,Regular Air,5.76,Indiana,9.49,47362,2,41.043000000000006,-0.132991740369856,2014,5,3,21
Bremerton,55,Raymond Book,Consumer,0.07,1,2014-05-23,39937,Medium,42,0.39,Office Supplies,Small Box,Acco Suede Grain Vinyl Round Ring Binder,Binders and Binder Accessories,-0.4025,West,5644,113.33,2014-05-23,Regular Air,1.49,Washington,2.78,98310,0,7.9331000000000005,-0.0035515750463248922,2014,5,4,21
Owings Mills,55,Vivian Mathis,Home Office,0.01,1,2014-05-23,48161,Not Specified,16,0.58,Office Supplies,Small Box,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Appliances,-95.64,East,6758,139.69,2014-05-25,Regular Air,9.23,Maryland,7.77,21117,2,1.3969,-0.6846588875366884,2014,5,4,21
Winter Haven,55,Nick Radford,Corporate,0.0,1,2014-05-23,40964,Critical,40,0.58,Office Supplies,Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","Scissors, Rulers and Trimmers",-206.05,South,5772,301.12,2014-05-26,Regular Air,8.37,Florida,6.84,33881,3,0.0,-0.684278692879915,2014,5,4,21
Dallas,55,Anna Haberlin,Corporate,0.05,1,2014-05-24,20259,Critical,42,0.82,Office Supplies,Wrap Bag,Martin-Yale Premier Letter Opener,"Scissors, Rulers and Trimmers",-123.07,Central,2806,539.06,2014-05-25,Regular Air,4.59,Texas,12.88,75217,1,26.953,-0.22830482692093645,2014,5,5,21
Holbrook,55,Karen Ferguson,Home Office,0.06,1,2014-05-24,225,Critical,24,0.6,Office Supplies,Wrap Bag,Newell 314,Pens & Art Supplies,18.27,East,35,126.58,2014-05-25,Regular Air,0.7,New York,5.58,11741,1,7.594799999999999,0.14433559804076473,2014,5,5,21
Holbrook,55,Karen Ferguson,Home Office,0.05,1,2014-05-24,225,Critical,1,0.44,Office Supplies,Wrap Bag,Prismacolor Color Pencil Set,Pens & Art Supplies,-8.97,East,36,23.7,2014-05-26,Regular Air,4.1,New York,19.84,11741,2,1.185,-0.37848101265822787,2014,5,5,21
Clarksville,55,Randy Ferguson,Home Office,0.03,1,2014-05-24,42214,Low,46,0.55,Furniture,Small Pack,Aluminum Document Frame,Office Furnishings,154.09,South,5947,569.92,2014-05-31,Regular Air,2.85,Tennessee,12.22,37042,7,17.0976,0.2703712801796744,2014,5,5,21
Clarksville,55,Randy Ferguson,Home Office,0.02,1,2014-05-24,42214,Low,28,0.37,Office Supplies,Small Box,Xerox 226,Paper,-59.96,South,5948,183.65,2014-05-31,Regular Air,5.84,Tennessee,6.48,37042,7,3.673,-0.32649060713313366,2014,5,5,21
Granite Bay,55,Tracy Hopkins,Small Business,0.09,1,2014-05-25,57350,High,33,0.4,Office Supplies,Small Box,Xerox 199,Paper,-111.87,West,8025,140.63,2014-05-26,Regular Air,5.68,California,4.28,95746,1,12.656699999999999,-0.7954917158501031,2014,5,6,21
Waco,55,Edward Nazzal,Home Office,0.08,1,2014-05-25,49924,Critical,13,0.41,Furniture,Small Pack,Eldon Pizzaz™ Desk Accessories,Office Furnishings,-35.96,Central,6986,33.11,2014-05-27,Regular Air,4.57,Texas,2.23,76706,2,2.6488,-1.0860767139836909,2014,5,6,21
Waco,55,Edward Nazzal,Home Office,0.07,1,2014-05-25,49924,Critical,48,0.35,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-155.526,Central,6985,204.15,2014-05-27,Regular Air,5.41,Texas,4.24,76706,2,14.290500000000002,-0.7618221895664953,2014,5,6,21
Scottsdale,55,Dario Medina,Small Business,0.02,1,2014-05-25,45958,Medium,16,0.36,Office Supplies,Wrap Bag,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Paper,13.83,West,6453,115.34,2014-05-27,Regular Air,3.1,Arizona,6.69,85254,2,2.3068,0.11990636379400034,2014,5,6,21
Kalamazoo,55,Ralph Kennedy,Corporate,0.03,1,2014-05-26,14471,Not Specified,44,0.39,Furniture,Small Pack,3M Polarizing Light Filter Sleeves,Office Furnishings,375.02,Central,2029,823.63,2014-05-26,Regular Air,3.77,Michigan,18.65,49001,0,24.7089,0.4553258137756031,2014,5,0,22
Athens,55,Patrick Ryan,Corporate,0.05,1,2014-05-26,45893,High,15,0.39,Office Supplies,Small Box,Avery Non-Stick Binders,Binders and Binder Accessories,8.8655,South,6448,68.03,2014-05-27,Regular Air,1.49,Georgia,4.49,30605,1,3.4015000000000004,0.13031750698221373,2014,5,0,22
